,train,test
1953,tensor(3.8975),tensor(6.9467)
1954,tensor(3.8751),tensor(6.9430)
1955,tensor(3.8885),tensor(6.9542)
1956,tensor(3.8934),tensor(6.9501)
1957,tensor(3.8990),tensor(6.9600)
1958,tensor(3.8930),tensor(6.9590)
1959,tensor(3.8937),tensor(6.9523)
1960,tensor(3.8977),tensor(6.9575)
1961,tensor(3.8763),tensor(6.9436)
1962,tensor(3.8861),tensor(6.9524)
1963,tensor(3.8764),tensor(6.9448)
1964,tensor(3.8850),tensor(6.9512)
1965,tensor(3.8742),tensor(6.9331)
1966,tensor(3.9021),tensor(6.9540)
1967,tensor(3.8931),tensor(6.9452)
1968,tensor(3.8977),tensor(6.9268)
1969,tensor(3.9405),tensor(6.9845)
1970,tensor(3.9594),tensor(6.9484)
1971,tensor(3.9251),tensor(6.9586)
1972,tensor(3.8962),tensor(6.9301)
1973,tensor(3.9012),tensor(6.9503)
1974,tensor(3.8979),tensor(6.9485)
1975,tensor(3.8848),tensor(6.9607)
1976,tensor(3.8817),tensor(6.9480)
1977,tensor(4.4789),tensor(7.0127)
1978,tensor(3.9462),tensor(7.0282)
1979,tensor(3.9294),tensor(7.0111)
1980,tensor(3.9435),tensor(7.0154)
1981,tensor(3.9106),tensor(6.9997)
1982,tensor(3.9364),tensor(7.0048)
1983,tensor(3.9248),tensor(6.9984)
1984,tensor(3.9103),tensor(6.9864)
1985,tensor(3.9082),tensor(6.9892)
1986,tensor(3.9095),tensor(6.9919)
1987,tensor(3.9107),tensor(6.9815)
1988,tensor(3.9229),tensor(6.9724)
1989,tensor(3.9052),tensor(6.9532)
1990,tensor(3.9155),tensor(6.9709)
1991,tensor(3.9150),tensor(6.9560)
1992,tensor(3.9116),tensor(6.9737)
1993,tensor(3.9114),tensor(6.9657)
1994,tensor(3.9178),tensor(6.9774)
1995,tensor(3.9058),tensor(6.9769)
1996,tensor(3.8922),tensor(6.9681)
1997,tensor(3.9129),tensor(6.9875)
1998,tensor(3.9103),tensor(6.9504)
1999,tensor(3.9109),tensor(6.9601)
