,train,test
1953,tensor(3.8886),tensor(6.9652)
1954,tensor(3.8965),tensor(6.9651)
1955,tensor(3.8874),tensor(6.9648)
1956,tensor(3.8837),tensor(6.9646)
1957,tensor(3.8968),tensor(6.9645)
1958,tensor(3.8891),tensor(6.9646)
1959,tensor(3.8942),tensor(6.9646)
1960,tensor(3.9008),tensor(6.9645)
1961,tensor(3.9069),tensor(6.9646)
1962,tensor(3.8884),tensor(6.9646)
1963,tensor(3.8875),tensor(6.9646)
1964,tensor(3.8877),tensor(6.9643)
1965,tensor(3.8906),tensor(6.9644)
1966,tensor(3.8866),tensor(6.9642)
1967,tensor(3.9073),tensor(6.9643)
1968,tensor(3.8947),tensor(6.9646)
1969,tensor(3.8934),tensor(6.9646)
1970,tensor(3.9000),tensor(6.9647)
1971,tensor(3.9008),tensor(6.9650)
1972,tensor(3.9000),tensor(6.9654)
1973,tensor(3.8882),tensor(6.9654)
1974,tensor(3.9084),tensor(6.9655)
1975,tensor(3.8893),tensor(6.9657)
1976,tensor(3.8885),tensor(6.9655)
1977,tensor(3.8957),tensor(6.9653)
1978,tensor(3.8888),tensor(6.9653)
1979,tensor(3.8961),tensor(6.9654)
1980,tensor(3.8804),tensor(6.9654)
1981,tensor(3.8973),tensor(6.9654)
1982,tensor(3.8923),tensor(6.9655)
1983,tensor(3.9043),tensor(6.9656)
1984,tensor(3.8803),tensor(6.9655)
1985,tensor(3.9029),tensor(6.9655)
1986,tensor(3.8862),tensor(6.9654)
1987,tensor(3.9107),tensor(6.9657)
1988,tensor(3.8779),tensor(6.9655)
1989,tensor(3.8938),tensor(6.9653)
1990,tensor(3.8989),tensor(6.9657)
1991,tensor(3.8967),tensor(6.9656)
1992,tensor(3.8941),tensor(6.9655)
1993,tensor(3.8986),tensor(6.9655)
1994,tensor(3.8963),tensor(6.9652)
1995,tensor(3.8962),tensor(6.9653)
1996,tensor(3.8772),tensor(6.9651)
1997,tensor(3.8886),tensor(6.9649)
1998,tensor(3.8990),tensor(6.9649)
1999,tensor(3.9025),tensor(6.9651)
2000,tensor(3.8918),tensor(6.9651)
2001,tensor(3.8924),tensor(6.9650)
2002,tensor(3.8892),tensor(6.9648)
2003,tensor(3.8956),tensor(6.9646)
2004,tensor(3.8996),tensor(6.9647)
2005,tensor(3.8886),tensor(6.9648)
2006,tensor(3.9171),tensor(6.9651)
2007,tensor(3.9105),tensor(6.9655)
2008,tensor(3.8912),tensor(6.9655)
2009,tensor(3.8795),tensor(6.9655)
2010,tensor(3.8964),tensor(6.9653)
2011,tensor(3.8992),tensor(6.9655)
2012,tensor(3.8920),tensor(6.9656)
2013,tensor(3.8978),tensor(6.9655)
2014,tensor(3.9052),tensor(6.9656)
2015,tensor(3.9021),tensor(6.9658)
2016,tensor(3.8891),tensor(6.9657)
2017,tensor(3.8928),tensor(6.9658)
2018,tensor(3.8912),tensor(6.9656)
2019,tensor(3.8960),tensor(6.9655)
2020,tensor(3.8888),tensor(6.9654)
2021,tensor(3.8864),tensor(6.9652)
2022,tensor(3.8854),tensor(6.9650)
2023,tensor(3.8940),tensor(6.9651)
2024,tensor(3.9041),tensor(6.9650)
2025,tensor(3.8953),tensor(6.9653)
2026,tensor(3.9001),tensor(6.9654)
2027,tensor(3.8946),tensor(6.9653)
2028,tensor(3.8935),tensor(6.9652)
2029,tensor(3.8955),tensor(6.9652)
2030,tensor(3.8829),tensor(6.9650)
2031,tensor(3.8937),tensor(6.9651)
2032,tensor(3.8957),tensor(6.9651)
2033,tensor(3.8943),tensor(6.9652)
2034,tensor(3.8814),tensor(6.9651)
2035,tensor(3.8868),tensor(6.9650)
2036,tensor(3.8879),tensor(6.9648)
2037,tensor(3.9049),tensor(6.9649)
2038,tensor(3.8939),tensor(6.9651)
2039,tensor(3.8918),tensor(6.9652)
2040,tensor(3.8931),tensor(6.9653)
2041,tensor(3.8786),tensor(6.9651)
2042,tensor(3.9018),tensor(6.9652)
2043,tensor(3.8912),tensor(6.9652)
2044,tensor(3.8973),tensor(6.9652)
2045,tensor(3.8779),tensor(6.9652)
2046,tensor(3.8954),tensor(6.9652)
2047,tensor(3.8971),tensor(6.9652)
2048,tensor(3.9027),tensor(6.9653)
2049,tensor(3.8998),tensor(6.9655)
2050,tensor(3.8883),tensor(6.9654)
2051,tensor(3.9012),tensor(6.9653)
2052,tensor(3.9092),tensor(6.9657)
2053,tensor(3.8921),tensor(6.9656)
2054,tensor(3.8800),tensor(6.9656)
2055,tensor(3.9046),tensor(6.9656)
2056,tensor(3.8777),tensor(6.9654)
2057,tensor(3.8912),tensor(6.9653)
2058,tensor(3.9012),tensor(6.9652)
2059,tensor(3.9078),tensor(6.9655)
2060,tensor(3.8922),tensor(6.9657)
2061,tensor(3.8817),tensor(6.9655)
2062,tensor(3.8818),tensor(6.9653)
2063,tensor(3.8944),tensor(6.9653)
2064,tensor(3.8731),tensor(6.9650)
2065,tensor(3.8966),tensor(6.9650)
2066,tensor(3.9038),tensor(6.9652)
2067,tensor(3.8864),tensor(6.9651)
2068,tensor(3.8950),tensor(6.9650)
2069,tensor(3.8949),tensor(6.9651)
2070,tensor(3.8773),tensor(6.9649)
2071,tensor(3.8759),tensor(6.9645)
2072,tensor(3.8963),tensor(6.9643)
2073,tensor(3.8972),tensor(6.9643)
2074,tensor(3.8881),tensor(6.9643)
2075,tensor(3.8991),tensor(6.9645)
2076,tensor(3.9015),tensor(6.9646)
2077,tensor(3.8948),tensor(6.9648)
2078,tensor(3.8935),tensor(6.9648)
2079,tensor(3.8877),tensor(6.9647)
2080,tensor(3.8946),tensor(6.9647)
2081,tensor(3.8930),tensor(6.9647)
2082,tensor(3.8919),tensor(6.9649)
2083,tensor(3.8902),tensor(6.9649)
2084,tensor(3.9015),tensor(6.9652)
2085,tensor(3.8927),tensor(6.9652)
2086,tensor(3.8965),tensor(6.9653)
2087,tensor(3.8864),tensor(6.9651)
2088,tensor(3.8951),tensor(6.9651)
2089,tensor(3.8892),tensor(6.9649)
2090,tensor(3.8870),tensor(6.9648)
2091,tensor(3.8879),tensor(6.9647)
2092,tensor(3.8920),tensor(6.9645)
2093,tensor(3.9024),tensor(6.9647)
2094,tensor(3.8800),tensor(6.9646)
2095,tensor(3.8968),tensor(6.9648)
2096,tensor(3.8882),tensor(6.9648)
2097,tensor(3.8911),tensor(6.9648)
2098,tensor(3.9003),tensor(6.9648)
2099,tensor(3.9062),tensor(6.9653)
2100,tensor(3.8874),tensor(6.9653)
2101,tensor(3.8819),tensor(6.9649)
2102,tensor(3.8861),tensor(6.9646)
2103,tensor(3.8799),tensor(6.9646)
2104,tensor(3.8869),tensor(6.9644)
2105,tensor(3.8887),tensor(6.9642)
2106,tensor(3.8916),tensor(6.9641)
2107,tensor(3.8903),tensor(6.9638)
2108,tensor(3.8734),tensor(6.9635)
2109,tensor(3.8948),tensor(6.9634)
2110,tensor(3.9059),tensor(6.9636)
2111,tensor(3.8880),tensor(6.9638)
2112,tensor(3.8892),tensor(6.9640)
2113,tensor(3.8841),tensor(6.9642)
2114,tensor(3.8940),tensor(6.9642)
2115,tensor(3.8936),tensor(6.9645)
2116,tensor(3.8782),tensor(6.9644)
2117,tensor(3.8879),tensor(6.9643)
2118,tensor(3.9106),tensor(6.9647)
2119,tensor(3.8937),tensor(6.9647)
2120,tensor(3.8989),tensor(6.9647)
2121,tensor(3.9073),tensor(6.9649)
2122,tensor(3.9012),tensor(6.9652)
2123,tensor(3.8909),tensor(6.9652)
2124,tensor(3.8876),tensor(6.9651)
2125,tensor(3.8937),tensor(6.9651)
2126,tensor(3.8738),tensor(6.9647)
2127,tensor(3.8896),tensor(6.9644)
2128,tensor(3.9012),tensor(6.9645)
2129,tensor(3.8876),tensor(6.9645)
2130,tensor(3.8949),tensor(6.9647)
2131,tensor(3.8857),tensor(6.9649)
2132,tensor(3.8991),tensor(6.9650)
2133,tensor(3.8813),tensor(6.9649)
2134,tensor(3.8898),tensor(6.9648)
2135,tensor(3.9075),tensor(6.9650)
2136,tensor(3.8860),tensor(6.9650)
2137,tensor(3.8831),tensor(6.9649)
2138,tensor(3.8975),tensor(6.9650)
2139,tensor(3.8971),tensor(6.9649)
2140,tensor(3.8864),tensor(6.9649)
2141,tensor(3.8857),tensor(6.9649)
2142,tensor(3.8890),tensor(6.9650)
2143,tensor(3.8710),tensor(6.9648)
2144,tensor(3.8836),tensor(6.9648)
2145,tensor(3.8756),tensor(6.9645)
2146,tensor(3.8985),tensor(6.9643)
2147,tensor(3.8918),tensor(6.9644)
2148,tensor(3.8968),tensor(6.9646)
2149,tensor(3.8936),tensor(6.9648)
2150,tensor(3.9041),tensor(6.9650)
2151,tensor(3.8932),tensor(6.9651)
2152,tensor(3.9034),tensor(6.9651)
2153,tensor(3.8923),tensor(6.9651)
2154,tensor(3.9074),tensor(6.9652)
2155,tensor(3.8917),tensor(6.9653)
2156,tensor(3.8990),tensor(6.9654)
2157,tensor(3.8930),tensor(6.9656)
2158,tensor(3.9019),tensor(6.9655)
2159,tensor(3.8845),tensor(6.9653)
2160,tensor(3.9009),tensor(6.9656)
2161,tensor(3.9073),tensor(6.9658)
2162,tensor(3.8853),tensor(6.9658)
2163,tensor(3.8941),tensor(6.9657)
2164,tensor(3.8835),tensor(6.9655)
2165,tensor(3.8874),tensor(6.9654)
2166,tensor(3.8876),tensor(6.9650)
2167,tensor(3.8926),tensor(6.9648)
2168,tensor(3.8930),tensor(6.9648)
2169,tensor(3.8978),tensor(6.9651)
2170,tensor(3.8960),tensor(6.9652)
2171,tensor(3.8897),tensor(6.9649)
2172,tensor(3.8880),tensor(6.9648)
2173,tensor(3.8773),tensor(6.9648)
2174,tensor(3.8991),tensor(6.9649)
2175,tensor(3.8869),tensor(6.9646)
2176,tensor(3.8831),tensor(6.9645)
2177,tensor(3.8864),tensor(6.9644)
2178,tensor(3.9033),tensor(6.9647)
2179,tensor(3.8889),tensor(6.9650)
2180,tensor(3.8993),tensor(6.9651)
2181,tensor(3.9018),tensor(6.9652)
2182,tensor(3.8988),tensor(6.9656)
2183,tensor(3.8956),tensor(6.9655)
2184,tensor(3.8936),tensor(6.9655)
2185,tensor(3.8912),tensor(6.9654)
2186,tensor(3.8895),tensor(6.9652)
2187,tensor(3.8756),tensor(6.9648)
2188,tensor(3.8989),tensor(6.9647)
2189,tensor(3.8854),tensor(6.9646)
2190,tensor(3.8992),tensor(6.9648)
2191,tensor(3.8905),tensor(6.9650)
2192,tensor(3.8877),tensor(6.9650)
2193,tensor(3.9112),tensor(6.9650)
2194,tensor(3.8903),tensor(6.9651)
2195,tensor(3.8964),tensor(6.9651)
2196,tensor(3.8947),tensor(6.9651)
2197,tensor(3.8912),tensor(6.9650)
2198,tensor(3.8945),tensor(6.9649)
2199,tensor(3.8893),tensor(6.9649)
2200,tensor(3.8873),tensor(6.9650)
2201,tensor(3.8941),tensor(6.9652)
2202,tensor(3.8948),tensor(6.9653)
2203,tensor(3.8998),tensor(6.9655)
2204,tensor(3.9027),tensor(6.9658)
2205,tensor(3.8869),tensor(6.9659)
2206,tensor(3.8918),tensor(6.9656)
2207,tensor(3.8795),tensor(6.9653)
2208,tensor(3.8979),tensor(6.9654)
2209,tensor(3.9025),tensor(6.9657)
2210,tensor(3.8777),tensor(6.9656)
2211,tensor(3.8823),tensor(6.9654)
2212,tensor(3.8953),tensor(6.9651)
2213,tensor(3.9008),tensor(6.9650)
2214,tensor(3.9049),tensor(6.9652)
2215,tensor(3.8894),tensor(6.9653)
2216,tensor(3.8893),tensor(6.9654)
2217,tensor(3.8951),tensor(6.9653)
2218,tensor(3.8925),tensor(6.9654)
2219,tensor(3.8982),tensor(6.9651)
2220,tensor(3.8853),tensor(6.9649)
2221,tensor(3.8923),tensor(6.9647)
2222,tensor(3.8967),tensor(6.9646)
2223,tensor(3.8785),tensor(6.9644)
2224,tensor(3.8954),tensor(6.9643)
2225,tensor(3.8964),tensor(6.9643)
2226,tensor(3.8869),tensor(6.9644)
2227,tensor(3.8853),tensor(6.9644)
2228,tensor(3.9054),tensor(6.9648)
2229,tensor(3.8970),tensor(6.9649)
2230,tensor(3.9000),tensor(6.9652)
2231,tensor(3.8944),tensor(6.9653)
2232,tensor(3.8848),tensor(6.9651)
2233,tensor(3.8992),tensor(6.9650)
2234,tensor(3.8916),tensor(6.9648)
2235,tensor(3.8967),tensor(6.9648)
2236,tensor(3.8861),tensor(6.9647)
2237,tensor(3.8720),tensor(6.9641)
2238,tensor(3.8852),tensor(6.9637)
2239,tensor(3.8765),tensor(6.9636)
2240,tensor(3.8879),tensor(6.9635)
2241,tensor(3.8905),tensor(6.9636)
2242,tensor(3.8972),tensor(6.9640)
2243,tensor(3.9002),tensor(6.9642)
2244,tensor(3.8851),tensor(6.9642)
2245,tensor(3.8978),tensor(6.9642)
2246,tensor(3.8847),tensor(6.9641)
2247,tensor(3.8944),tensor(6.9642)
2248,tensor(3.8944),tensor(6.9642)
2249,tensor(3.8935),tensor(6.9643)
2250,tensor(3.8962),tensor(6.9645)
2251,tensor(3.8970),tensor(6.9646)
2252,tensor(3.8921),tensor(6.9646)
2253,tensor(3.8711),tensor(6.9644)
2254,tensor(3.8724),tensor(6.9640)
2255,tensor(3.8959),tensor(6.9638)
2256,tensor(3.8917),tensor(6.9639)
2257,tensor(3.8913),tensor(6.9639)
2258,tensor(3.8782),tensor(6.9638)
2259,tensor(3.8886),tensor(6.9639)
2260,tensor(3.8939),tensor(6.9640)
2261,tensor(3.8877),tensor(6.9640)
2262,tensor(3.8866),tensor(6.9642)
2263,tensor(3.8832),tensor(6.9641)
2264,tensor(3.8847),tensor(6.9638)
2265,tensor(3.9039),tensor(6.9640)
2266,tensor(3.9017),tensor(6.9646)
2267,tensor(3.8963),tensor(6.9648)
2268,tensor(3.8944),tensor(6.9647)
2269,tensor(3.8929),tensor(6.9647)
2270,tensor(3.8831),tensor(6.9647)
2271,tensor(3.8904),tensor(6.9646)
2272,tensor(3.8952),tensor(6.9647)
2273,tensor(3.8818),tensor(6.9645)
2274,tensor(3.8932),tensor(6.9647)
2275,tensor(3.8915),tensor(6.9645)
2276,tensor(3.8909),tensor(6.9646)
2277,tensor(3.8880),tensor(6.9646)
2278,tensor(3.8804),tensor(6.9644)
2279,tensor(3.8994),tensor(6.9645)
2280,tensor(3.8808),tensor(6.9644)
2281,tensor(3.8835),tensor(6.9643)
2282,tensor(3.8953),tensor(6.9645)
2283,tensor(3.8958),tensor(6.9647)
2284,tensor(3.8855),tensor(6.9646)
2285,tensor(3.8999),tensor(6.9647)
2286,tensor(3.8964),tensor(6.9650)
2287,tensor(3.8896),tensor(6.9654)
2288,tensor(3.8859),tensor(6.9654)
2289,tensor(3.9093),tensor(6.9658)
2290,tensor(3.8852),tensor(6.9658)
2291,tensor(3.8891),tensor(6.9658)
2292,tensor(3.8869),tensor(6.9656)
2293,tensor(3.8983),tensor(6.9654)
2294,tensor(3.8924),tensor(6.9653)
2295,tensor(3.8846),tensor(6.9651)
2296,tensor(3.8881),tensor(6.9649)
2297,tensor(3.8936),tensor(6.9648)
2298,tensor(3.8885),tensor(6.9648)
2299,tensor(3.8859),tensor(6.9648)
2300,tensor(3.8994),tensor(6.9650)
2301,tensor(3.8877),tensor(6.9650)
2302,tensor(3.9002),tensor(6.9651)
2303,tensor(3.9035),tensor(6.9655)
2304,tensor(3.8922),tensor(6.9656)
2305,tensor(3.8852),tensor(6.9653)
2306,tensor(3.8968),tensor(6.9654)
2307,tensor(3.8941),tensor(6.9653)
2308,tensor(3.8904),tensor(6.9654)
2309,tensor(3.8900),tensor(6.9654)
2310,tensor(3.8691),tensor(6.9651)
2311,tensor(3.8885),tensor(6.9652)
2312,tensor(3.8973),tensor(6.9654)
2313,tensor(3.9063),tensor(6.9655)
2314,tensor(3.8861),tensor(6.9656)
2315,tensor(3.8753),tensor(6.9653)
2316,tensor(3.8897),tensor(6.9649)
2317,tensor(3.8978),tensor(6.9651)
2318,tensor(3.9050),tensor(6.9653)
2319,tensor(3.9002),tensor(6.9656)
2320,tensor(3.8808),tensor(6.9657)
2321,tensor(3.8927),tensor(6.9657)
2322,tensor(3.8968),tensor(6.9659)
2323,tensor(3.8967),tensor(6.9659)
2324,tensor(3.8851),tensor(6.9660)
2325,tensor(3.8999),tensor(6.9661)
2326,tensor(3.8852),tensor(6.9659)
2327,tensor(3.8858),tensor(6.9658)
2328,tensor(3.8966),tensor(6.9657)
2329,tensor(3.8917),tensor(6.9655)
2330,tensor(3.8876),tensor(6.9656)
2331,tensor(3.8757),tensor(6.9655)
2332,tensor(3.8991),tensor(6.9657)
2333,tensor(3.9017),tensor(6.9658)
2334,tensor(3.8774),tensor(6.9657)
2335,tensor(3.9009),tensor(6.9655)
2336,tensor(3.8879),tensor(6.9654)
2337,tensor(3.9006),tensor(6.9655)
2338,tensor(3.8845),tensor(6.9656)
2339,tensor(3.8798),tensor(6.9655)
2340,tensor(3.9079),tensor(6.9656)
2341,tensor(3.8922),tensor(6.9657)
2342,tensor(3.8852),tensor(6.9655)
2343,tensor(3.8914),tensor(6.9653)
2344,tensor(3.8870),tensor(6.9653)
2345,tensor(3.8873),tensor(6.9653)
2346,tensor(3.8851),tensor(6.9651)
2347,tensor(3.8923),tensor(6.9651)
2348,tensor(3.8875),tensor(6.9653)
2349,tensor(3.8755),tensor(6.9651)
2350,tensor(3.9092),tensor(6.9653)
2351,tensor(3.8747),tensor(6.9651)
2352,tensor(3.8937),tensor(6.9651)
2353,tensor(3.8928),tensor(6.9653)
2354,tensor(3.8714),tensor(6.9653)
2355,tensor(3.8914),tensor(6.9652)
2356,tensor(3.8873),tensor(6.9651)
2357,tensor(3.8831),tensor(6.9651)
2358,tensor(3.8935),tensor(6.9651)
2359,tensor(3.8922),tensor(6.9651)
2360,tensor(3.8866),tensor(6.9655)
2361,tensor(3.8911),tensor(6.9655)
2362,tensor(3.8866),tensor(6.9655)
2363,tensor(3.8838),tensor(6.9655)
2364,tensor(3.8931),tensor(6.9655)
2365,tensor(3.8752),tensor(6.9653)
2366,tensor(3.9038),tensor(6.9651)
2367,tensor(3.8959),tensor(6.9652)
2368,tensor(3.8963),tensor(6.9653)
2369,tensor(3.8869),tensor(6.9654)
2370,tensor(3.8905),tensor(6.9654)
2371,tensor(3.8946),tensor(6.9654)
2372,tensor(3.8941),tensor(6.9656)
2373,tensor(3.8899),tensor(6.9656)
2374,tensor(3.8912),tensor(6.9653)
2375,tensor(3.8917),tensor(6.9655)
2376,tensor(3.8826),tensor(6.9653)
2377,tensor(3.8967),tensor(6.9653)
2378,tensor(3.8889),tensor(6.9653)
2379,tensor(3.8959),tensor(6.9653)
2380,tensor(3.8871),tensor(6.9653)
2381,tensor(3.8833),tensor(6.9655)
2382,tensor(3.8972),tensor(6.9656)
2383,tensor(3.8896),tensor(6.9657)
2384,tensor(3.8952),tensor(6.9658)
2385,tensor(3.8815),tensor(6.9655)
2386,tensor(3.8842),tensor(6.9656)
2387,tensor(3.8891),tensor(6.9657)
2388,tensor(3.8959),tensor(6.9659)
2389,tensor(3.8861),tensor(6.9658)
2390,tensor(3.8875),tensor(6.9658)
2391,tensor(3.8940),tensor(6.9658)
2392,tensor(3.8808),tensor(6.9656)
2393,tensor(3.8844),tensor(6.9655)
2394,tensor(3.8890),tensor(6.9656)
2395,tensor(3.8941),tensor(6.9658)
2396,tensor(3.8842),tensor(6.9657)
2397,tensor(3.8784),tensor(6.9657)
2398,tensor(3.8800),tensor(6.9654)
2399,tensor(3.8840),tensor(6.9652)
2400,tensor(3.8912),tensor(6.9652)
2401,tensor(3.8804),tensor(6.9651)
2402,tensor(3.8838),tensor(6.9649)
2403,tensor(3.8784),tensor(6.9649)
2404,tensor(3.9007),tensor(6.9648)
2405,tensor(3.8946),tensor(6.9650)
2406,tensor(3.8979),tensor(6.9652)
2407,tensor(3.8809),tensor(6.9650)
2408,tensor(3.9056),tensor(6.9650)
2409,tensor(3.8859),tensor(6.9651)
2410,tensor(3.8954),tensor(6.9650)
2411,tensor(3.8929),tensor(6.9649)
2412,tensor(3.8901),tensor(6.9649)
2413,tensor(3.8952),tensor(6.9650)
2414,tensor(3.9064),tensor(6.9649)
2415,tensor(3.8591),tensor(6.9647)
2416,tensor(3.8885),tensor(6.9645)
2417,tensor(3.8919),tensor(6.9644)
2418,tensor(3.8929),tensor(6.9646)
2419,tensor(3.8776),tensor(6.9649)
2420,tensor(3.8920),tensor(6.9651)
2421,tensor(3.8984),tensor(6.9654)
2422,tensor(3.8980),tensor(6.9656)
2423,tensor(3.8938),tensor(6.9657)
2424,tensor(3.8947),tensor(6.9657)
2425,tensor(3.8863),tensor(6.9658)
2426,tensor(3.9114),tensor(6.9661)
2427,tensor(3.8868),tensor(6.9663)
2428,tensor(3.9014),tensor(6.9665)
2429,tensor(3.8894),tensor(6.9665)
2430,tensor(3.9073),tensor(6.9669)
2431,tensor(3.8843),tensor(6.9668)
2432,tensor(3.8949),tensor(6.9667)
2433,tensor(3.8854),tensor(6.9664)
2434,tensor(3.9009),tensor(6.9663)
2435,tensor(3.8652),tensor(6.9658)
2436,tensor(3.8922),tensor(6.9655)
2437,tensor(3.8944),tensor(6.9653)
2438,tensor(3.8861),tensor(6.9653)
2439,tensor(3.8950),tensor(6.9655)
2440,tensor(3.8860),tensor(6.9654)
2441,tensor(3.8971),tensor(6.9654)
2442,tensor(3.8847),tensor(6.9655)
2443,tensor(3.8869),tensor(6.9654)
2444,tensor(3.8990),tensor(6.9656)
2445,tensor(3.8835),tensor(6.9656)
2446,tensor(3.8811),tensor(6.9652)
2447,tensor(3.8895),tensor(6.9651)
2448,tensor(3.8801),tensor(6.9650)
2449,tensor(3.8849),tensor(6.9648)
2450,tensor(3.8780),tensor(6.9646)
2451,tensor(3.8812),tensor(6.9644)
2452,tensor(3.8945),tensor(6.9644)
2453,tensor(3.8977),tensor(6.9648)
2454,tensor(3.8965),tensor(6.9650)
2455,tensor(3.8811),tensor(6.9648)
2456,tensor(3.8865),tensor(6.9647)
2457,tensor(3.8737),tensor(6.9646)
2458,tensor(3.9026),tensor(6.9646)
2459,tensor(3.8856),tensor(6.9647)
2460,tensor(3.9049),tensor(6.9650)
2461,tensor(3.8825),tensor(6.9651)
2462,tensor(3.8857),tensor(6.9651)
2463,tensor(3.8945),tensor(6.9650)
2464,tensor(3.8940),tensor(6.9651)
2465,tensor(3.8732),tensor(6.9651)
2466,tensor(3.8854),tensor(6.9649)
2467,tensor(3.8839),tensor(6.9648)
2468,tensor(3.8902),tensor(6.9648)
2469,tensor(3.8841),tensor(6.9646)
2470,tensor(3.8921),tensor(6.9646)
2471,tensor(3.8886),tensor(6.9648)
2472,tensor(3.8982),tensor(6.9650)
2473,tensor(3.8989),tensor(6.9652)
2474,tensor(3.8834),tensor(6.9652)
2475,tensor(3.8779),tensor(6.9650)
2476,tensor(3.8922),tensor(6.9650)
2477,tensor(3.9037),tensor(6.9652)
2478,tensor(3.8862),tensor(6.9652)
2479,tensor(3.8885),tensor(6.9652)
2480,tensor(3.8795),tensor(6.9649)
2481,tensor(3.8877),tensor(6.9647)
2482,tensor(3.8917),tensor(6.9647)
2483,tensor(3.8903),tensor(6.9647)
2484,tensor(3.8877),tensor(6.9648)
2485,tensor(3.8940),tensor(6.9649)
2486,tensor(3.8767),tensor(6.9649)
2487,tensor(3.8925),tensor(6.9648)
2488,tensor(3.8926),tensor(6.9649)
2489,tensor(3.9010),tensor(6.9651)
2490,tensor(3.8965),tensor(6.9655)
2491,tensor(3.8766),tensor(6.9651)
2492,tensor(3.9051),tensor(6.9653)
2493,tensor(3.8969),tensor(6.9656)
2494,tensor(3.8838),tensor(6.9657)
2495,tensor(3.8955),tensor(6.9657)
2496,tensor(3.8930),tensor(6.9659)
2497,tensor(3.8911),tensor(6.9659)
2498,tensor(3.8936),tensor(6.9659)
2499,tensor(3.8863),tensor(6.9658)
2500,tensor(3.8903),tensor(6.9657)
2501,tensor(3.8965),tensor(6.9657)
2502,tensor(3.8747),tensor(6.9656)
2503,tensor(3.9103),tensor(6.9657)
2504,tensor(3.8748),tensor(6.9657)
2505,tensor(3.9023),tensor(6.9658)
2506,tensor(3.8983),tensor(6.9665)
2507,tensor(3.8789),tensor(6.9665)
2508,tensor(3.8893),tensor(6.9663)
2509,tensor(3.8839),tensor(6.9661)
2510,tensor(3.8693),tensor(6.9655)
2511,tensor(3.8979),tensor(6.9653)
2512,tensor(3.8926),tensor(6.9654)
2513,tensor(3.8736),tensor(6.9651)
2514,tensor(3.8886),tensor(6.9649)
2515,tensor(3.8883),tensor(6.9649)
2516,tensor(3.8948),tensor(6.9649)
2517,tensor(3.8859),tensor(6.9648)
2518,tensor(3.8769),tensor(6.9646)
2519,tensor(3.8965),tensor(6.9646)
2520,tensor(3.8930),tensor(6.9647)
2521,tensor(3.8870),tensor(6.9646)
2522,tensor(3.8785),tensor(6.9645)
2523,tensor(3.8877),tensor(6.9645)
2524,tensor(3.8994),tensor(6.9648)
2525,tensor(3.8711),tensor(6.9648)
2526,tensor(3.8871),tensor(6.9648)
2527,tensor(3.8830),tensor(6.9646)
2528,tensor(3.8947),tensor(6.9646)
2529,tensor(3.8907),tensor(6.9646)
2530,tensor(3.8838),tensor(6.9647)
2531,tensor(3.8927),tensor(6.9647)
2532,tensor(3.8858),tensor(6.9647)
2533,tensor(3.8912),tensor(6.9645)
2534,tensor(3.8747),tensor(6.9643)
2535,tensor(3.8819),tensor(6.9641)
2536,tensor(3.8860),tensor(6.9642)
2537,tensor(3.8818),tensor(6.9641)
2538,tensor(3.8862),tensor(6.9642)
2539,tensor(3.8952),tensor(6.9644)
2540,tensor(3.8792),tensor(6.9645)
2541,tensor(3.8826),tensor(6.9643)
2542,tensor(3.8987),tensor(6.9646)
2543,tensor(3.8819),tensor(6.9646)
2544,tensor(3.8854),tensor(6.9647)
2545,tensor(3.8930),tensor(6.9648)
2546,tensor(3.8919),tensor(6.9651)
2547,tensor(3.9004),tensor(6.9653)
2548,tensor(3.8858),tensor(6.9652)
2549,tensor(3.8872),tensor(6.9649)
2550,tensor(3.8871),tensor(6.9646)
2551,tensor(3.8911),tensor(6.9645)
2552,tensor(3.8927),tensor(6.9645)
2553,tensor(3.8876),tensor(6.9646)
2554,tensor(3.8941),tensor(6.9646)
2555,tensor(3.8946),tensor(6.9648)
2556,tensor(3.8847),tensor(6.9651)
2557,tensor(3.8773),tensor(6.9647)
2558,tensor(3.8858),tensor(6.9643)
2559,tensor(3.8812),tensor(6.9640)
2560,tensor(3.8811),tensor(6.9638)
2561,tensor(3.8844),tensor(6.9638)
2562,tensor(3.8846),tensor(6.9638)
2563,tensor(3.8959),tensor(6.9638)
2564,tensor(3.8800),tensor(6.9639)
2565,tensor(3.8894),tensor(6.9640)
2566,tensor(3.8854),tensor(6.9640)
2567,tensor(3.8991),tensor(6.9640)
2568,tensor(3.8827),tensor(6.9642)
2569,tensor(3.8880),tensor(6.9644)
2570,tensor(3.8880),tensor(6.9645)
2571,tensor(3.8907),tensor(6.9646)
2572,tensor(3.8754),tensor(6.9645)
2573,tensor(3.8993),tensor(6.9646)
2574,tensor(3.8798),tensor(6.9646)
2575,tensor(3.9059),tensor(6.9647)
2576,tensor(3.8883),tensor(6.9647)
2577,tensor(3.8766),tensor(6.9644)
2578,tensor(3.8874),tensor(6.9644)
2579,tensor(3.8887),tensor(6.9646)
2580,tensor(3.8783),tensor(6.9647)
2581,tensor(3.8931),tensor(6.9650)
2582,tensor(3.8882),tensor(6.9650)
2583,tensor(3.8919),tensor(6.9650)
2584,tensor(3.9104),tensor(6.9654)
2585,tensor(3.8926),tensor(6.9656)
2586,tensor(3.8944),tensor(6.9658)
2587,tensor(3.8969),tensor(6.9660)
2588,tensor(3.8891),tensor(6.9661)
