,train,test
1952,tensor(3.8982),tensor(6.8922)
1953,tensor(3.8893),tensor(6.8924)
1954,tensor(3.8842),tensor(6.8924)
1955,tensor(3.8965),tensor(6.8924)
1956,tensor(3.8952),tensor(6.8924)
1957,tensor(3.9036),tensor(6.8925)
1958,tensor(3.9078),tensor(6.8925)
1959,tensor(3.9048),tensor(6.8926)
1960,tensor(3.9007),tensor(6.8926)
1961,tensor(3.8945),tensor(6.8926)
1962,tensor(3.8888),tensor(6.8926)
1963,tensor(3.9167),tensor(6.8926)
1964,tensor(3.8695),tensor(6.8926)
1965,tensor(3.8864),tensor(6.8925)
1966,tensor(3.9106),tensor(6.8925)
1967,tensor(3.8885),tensor(6.8925)
1968,tensor(3.8747),tensor(6.8924)
1969,tensor(3.8838),tensor(6.8924)
1970,tensor(3.8957),tensor(6.8923)
1971,tensor(3.8979),tensor(6.8923)
1972,tensor(3.8889),tensor(6.8923)
1973,tensor(3.8912),tensor(6.8923)
1974,tensor(3.8869),tensor(6.8922)
1975,tensor(3.8753),tensor(6.8922)
1976,tensor(3.8847),tensor(6.8922)
1977,tensor(3.8905),tensor(6.8922)
1978,tensor(3.8997),tensor(6.8922)
1979,tensor(3.9079),tensor(6.8923)
1980,tensor(3.8856),tensor(6.8923)
1981,tensor(3.8786),tensor(6.8923)
1982,tensor(3.8839),tensor(6.8923)
1983,tensor(3.8916),tensor(6.8924)
1984,tensor(3.8763),tensor(6.8924)
1985,tensor(3.8917),tensor(6.8924)
1986,tensor(3.9033),tensor(6.8924)
1987,tensor(3.8825),tensor(6.8924)
1988,tensor(3.8880),tensor(6.8924)
1989,tensor(3.8953),tensor(6.8924)
1990,tensor(3.9055),tensor(6.8924)
1991,tensor(3.8965),tensor(6.8924)
1992,tensor(3.8873),tensor(6.8924)
1993,tensor(3.8917),tensor(6.8924)
1994,tensor(3.8827),tensor(6.8924)
1995,tensor(3.8942),tensor(6.8924)
1996,tensor(3.8919),tensor(6.8924)
1997,tensor(3.8825),tensor(6.8924)
1998,tensor(3.8973),tensor(6.8924)
1999,tensor(3.8904),tensor(6.8924)
2000,tensor(3.9062),tensor(6.8925)
2001,tensor(3.9092),tensor(6.8926)
2002,tensor(3.8972),tensor(6.8927)
2003,tensor(3.9054),tensor(6.8927)
2004,tensor(3.8836),tensor(6.8927)
2005,tensor(3.8929),tensor(6.8927)
2006,tensor(3.8822),tensor(6.8927)
2007,tensor(3.8943),tensor(6.8927)
2008,tensor(3.8916),tensor(6.8927)
2009,tensor(3.9011),tensor(6.8927)
2010,tensor(3.9070),tensor(6.8927)
2011,tensor(3.8970),tensor(6.8927)
2012,tensor(3.8922),tensor(6.8926)
2013,tensor(3.8864),tensor(6.8926)
2014,tensor(3.8825),tensor(6.8925)
2015,tensor(3.8880),tensor(6.8925)
2016,tensor(3.8816),tensor(6.8925)
2017,tensor(3.8833),tensor(6.8924)
2018,tensor(3.8997),tensor(6.8925)
2019,tensor(3.9005),tensor(6.8925)
2020,tensor(3.8881),tensor(6.8925)
2021,tensor(3.8759),tensor(6.8925)
2022,tensor(3.8976),tensor(6.8925)
2023,tensor(3.9013),tensor(6.8925)
2024,tensor(3.8822),tensor(6.8926)
2025,tensor(3.8930),tensor(6.8927)
2026,tensor(3.8707),tensor(6.8926)
2027,tensor(3.8951),tensor(6.8926)
2028,tensor(3.8912),tensor(6.8925)
2029,tensor(3.8884),tensor(6.8924)
2030,tensor(3.8861),tensor(6.8924)
2031,tensor(3.8905),tensor(6.8925)
2032,tensor(3.8972),tensor(6.8926)
2033,tensor(3.8944),tensor(6.8926)
2034,tensor(3.8947),tensor(6.8926)
2035,tensor(3.8940),tensor(6.8926)
2036,tensor(3.8984),tensor(6.8927)
2037,tensor(3.8992),tensor(6.8927)
2038,tensor(3.8894),tensor(6.8928)
2039,tensor(3.8782),tensor(6.8927)
2040,tensor(3.9079),tensor(6.8927)
2041,tensor(3.8929),tensor(6.8928)
2042,tensor(3.8939),tensor(6.8928)
2043,tensor(3.8830),tensor(6.8928)
2044,tensor(3.8849),tensor(6.8928)
2045,tensor(3.8883),tensor(6.8927)
2046,tensor(3.9065),tensor(6.8927)
2047,tensor(3.9133),tensor(6.8927)
2048,tensor(3.8913),tensor(6.8927)
2049,tensor(3.8831),tensor(6.8926)
2050,tensor(3.8927),tensor(6.8927)
2051,tensor(3.8813),tensor(6.8927)
2052,tensor(3.8904),tensor(6.8926)
2053,tensor(3.8896),tensor(6.8927)
2054,tensor(3.8829),tensor(6.8927)
2055,tensor(3.9008),tensor(6.8927)
2056,tensor(3.8870),tensor(6.8927)
2057,tensor(3.8797),tensor(6.8926)
2058,tensor(3.8900),tensor(6.8927)
2059,tensor(3.8915),tensor(6.8927)
2060,tensor(3.8780),tensor(6.8927)
2061,tensor(3.8950),tensor(6.8927)
2062,tensor(3.8849),tensor(6.8927)
2063,tensor(3.8846),tensor(6.8927)
2064,tensor(3.8843),tensor(6.8928)
2065,tensor(3.8911),tensor(6.8928)
2066,tensor(3.8875),tensor(6.8928)
2067,tensor(3.8929),tensor(6.8928)
2068,tensor(3.8806),tensor(6.8927)
2069,tensor(3.8782),tensor(6.8926)
2070,tensor(3.9091),tensor(6.8926)
2071,tensor(3.8990),tensor(6.8927)
2072,tensor(3.9033),tensor(6.8926)
2073,tensor(3.8753),tensor(6.8926)
2074,tensor(3.9033),tensor(6.8926)
2075,tensor(3.8836),tensor(6.8926)
2076,tensor(3.8912),tensor(6.8926)
2077,tensor(3.8778),tensor(6.8926)
2078,tensor(3.8912),tensor(6.8925)
2079,tensor(3.8995),tensor(6.8925)
2080,tensor(3.8817),tensor(6.8924)
2081,tensor(3.8989),tensor(6.8924)
2082,tensor(3.8818),tensor(6.8924)
2083,tensor(3.8954),tensor(6.8924)
2084,tensor(3.8959),tensor(6.8925)
2085,tensor(3.8963),tensor(6.8926)
2086,tensor(3.9006),tensor(6.8927)
2087,tensor(3.8864),tensor(6.8928)
2088,tensor(3.9062),tensor(6.8928)
2089,tensor(3.8772),tensor(6.8927)
2090,tensor(3.8976),tensor(6.8927)
2091,tensor(3.8727),tensor(6.8927)
2092,tensor(3.8865),tensor(6.8926)
2093,tensor(3.8922),tensor(6.8926)
2094,tensor(3.8951),tensor(6.8926)
2095,tensor(3.8872),tensor(6.8926)
2096,tensor(3.8825),tensor(6.8926)
2097,tensor(3.8929),tensor(6.8926)
2098,tensor(3.8911),tensor(6.8926)
2099,tensor(3.8780),tensor(6.8925)
2100,tensor(3.8813),tensor(6.8925)
2101,tensor(3.8899),tensor(6.8925)
2102,tensor(3.8962),tensor(6.8925)
2103,tensor(3.8874),tensor(6.8924)
2104,tensor(3.8843),tensor(6.8924)
2105,tensor(3.8788),tensor(6.8924)
2106,tensor(3.8765),tensor(6.8923)
2107,tensor(3.8903),tensor(6.8924)
2108,tensor(3.8886),tensor(6.8925)
2109,tensor(3.8888),tensor(6.8926)
2110,tensor(3.8906),tensor(6.8926)
2111,tensor(3.8866),tensor(6.8926)
2112,tensor(3.8935),tensor(6.8926)
2113,tensor(3.8857),tensor(6.8927)
2114,tensor(3.8799),tensor(6.8927)
2115,tensor(3.8947),tensor(6.8927)
2116,tensor(3.8808),tensor(6.8927)
2117,tensor(3.8955),tensor(6.8926)
2118,tensor(3.9000),tensor(6.8926)
2119,tensor(3.8849),tensor(6.8926)
2120,tensor(3.8960),tensor(6.8926)
2121,tensor(3.8849),tensor(6.8926)
2122,tensor(3.8825),tensor(6.8927)
2123,tensor(3.8833),tensor(6.8926)
2124,tensor(3.8791),tensor(6.8926)
2125,tensor(3.8822),tensor(6.8926)
2126,tensor(3.9053),tensor(6.8926)
2127,tensor(3.8836),tensor(6.8927)
2128,tensor(3.8881),tensor(6.8926)
2129,tensor(3.8851),tensor(6.8926)
2130,tensor(3.8898),tensor(6.8926)
2131,tensor(3.8837),tensor(6.8926)
2132,tensor(3.9040),tensor(6.8927)
2133,tensor(3.8821),tensor(6.8926)
2134,tensor(3.8860),tensor(6.8926)
2135,tensor(3.8896),tensor(6.8926)
2136,tensor(3.8974),tensor(6.8926)
2137,tensor(3.8858),tensor(6.8926)
2138,tensor(3.8853),tensor(6.8926)
2139,tensor(3.8750),tensor(6.8925)
2140,tensor(3.9001),tensor(6.8925)
2141,tensor(3.8804),tensor(6.8925)
2142,tensor(3.8707),tensor(6.8925)
2143,tensor(3.8925),tensor(6.8924)
2144,tensor(3.8961),tensor(6.8923)
2145,tensor(3.9066),tensor(6.8924)
2146,tensor(3.8995),tensor(6.8924)
2147,tensor(3.8948),tensor(6.8925)
2148,tensor(3.8982),tensor(6.8925)
2149,tensor(3.8890),tensor(6.8926)
2150,tensor(3.8872),tensor(6.8925)
2151,tensor(3.8855),tensor(6.8925)
2152,tensor(3.8912),tensor(6.8925)
2153,tensor(3.8941),tensor(6.8925)
2154,tensor(3.8825),tensor(6.8925)
2155,tensor(3.8861),tensor(6.8925)
2156,tensor(3.8790),tensor(6.8925)
2157,tensor(3.9000),tensor(6.8925)
2158,tensor(3.8825),tensor(6.8926)
2159,tensor(3.8970),tensor(6.8926)
2160,tensor(3.8872),tensor(6.8926)
2161,tensor(3.8911),tensor(6.8926)
2162,tensor(3.8742),tensor(6.8925)
2163,tensor(3.8833),tensor(6.8924)
2164,tensor(3.9041),tensor(6.8924)
2165,tensor(3.8802),tensor(6.8924)
2166,tensor(3.8777),tensor(6.8923)
2167,tensor(3.8930),tensor(6.8923)
2168,tensor(3.9123),tensor(6.8923)
2169,tensor(3.8883),tensor(6.8924)
2170,tensor(3.8909),tensor(6.8924)
2171,tensor(3.8894),tensor(6.8924)
2172,tensor(3.8853),tensor(6.8923)
2173,tensor(3.8933),tensor(6.8923)
2174,tensor(3.8867),tensor(6.8923)
2175,tensor(3.8781),tensor(6.8923)
2176,tensor(3.8920),tensor(6.8923)
2177,tensor(3.9015),tensor(6.8924)
2178,tensor(3.9050),tensor(6.8924)
2179,tensor(3.8957),tensor(6.8924)
2180,tensor(3.8993),tensor(6.8924)
2181,tensor(3.8786),tensor(6.8924)
2182,tensor(3.8929),tensor(6.8925)
2183,tensor(3.9031),tensor(6.8925)
2184,tensor(3.9020),tensor(6.8925)
2185,tensor(3.8923),tensor(6.8925)
2186,tensor(3.8960),tensor(6.8925)
2187,tensor(3.8917),tensor(6.8925)
2188,tensor(3.8874),tensor(6.8926)
2189,tensor(3.8769),tensor(6.8925)
2190,tensor(3.8838),tensor(6.8926)
2191,tensor(3.8944),tensor(6.8926)
2192,tensor(3.8895),tensor(6.8925)
2193,tensor(3.8903),tensor(6.8925)
2194,tensor(3.8927),tensor(6.8926)
2195,tensor(3.8887),tensor(6.8926)
2196,tensor(3.8885),tensor(6.8925)
2197,tensor(3.8928),tensor(6.8925)
2198,tensor(3.8784),tensor(6.8925)
2199,tensor(3.8866),tensor(6.8924)
2200,tensor(3.8807),tensor(6.8924)
2201,tensor(3.8875),tensor(6.8924)
2202,tensor(3.8824),tensor(6.8925)
2203,tensor(3.8951),tensor(6.8926)
2204,tensor(3.8844),tensor(6.8926)
2205,tensor(3.8967),tensor(6.8927)
2206,tensor(3.8821),tensor(6.8926)
2207,tensor(3.8834),tensor(6.8926)
2208,tensor(3.8992),tensor(6.8926)
2209,tensor(3.9027),tensor(6.8926)
2210,tensor(3.8898),tensor(6.8926)
2211,tensor(3.8973),tensor(6.8926)
2212,tensor(3.8931),tensor(6.8926)
2213,tensor(3.8792),tensor(6.8927)
2214,tensor(3.8865),tensor(6.8927)
2215,tensor(3.8918),tensor(6.8927)
2216,tensor(3.8859),tensor(6.8927)
2217,tensor(3.8852),tensor(6.8926)
2218,tensor(3.8922),tensor(6.8926)
2219,tensor(3.8974),tensor(6.8927)
2220,tensor(3.8877),tensor(6.8927)
2221,tensor(3.8706),tensor(6.8927)
2222,tensor(3.8871),tensor(6.8927)
2223,tensor(3.8784),tensor(6.8926)
2224,tensor(3.8916),tensor(6.8927)
2225,tensor(3.8928),tensor(6.8927)
2226,tensor(3.8745),tensor(6.8927)
2227,tensor(3.8943),tensor(6.8927)
2228,tensor(3.8772),tensor(6.8928)
2229,tensor(3.8909),tensor(6.8928)
2230,tensor(3.9059),tensor(6.8927)
2231,tensor(3.8865),tensor(6.8927)
2232,tensor(3.8962),tensor(6.8927)
2233,tensor(3.8994),tensor(6.8927)
2234,tensor(3.8923),tensor(6.8927)
2235,tensor(3.8908),tensor(6.8928)
2236,tensor(3.8786),tensor(6.8927)
2237,tensor(3.8936),tensor(6.8927)
2238,tensor(3.8880),tensor(6.8927)
2239,tensor(3.8984),tensor(6.8928)
2240,tensor(3.8935),tensor(6.8927)
2241,tensor(3.8780),tensor(6.8927)
2242,tensor(3.8971),tensor(6.8927)
2243,tensor(3.9043),tensor(6.8928)
2244,tensor(3.8970),tensor(6.8929)
2245,tensor(3.8811),tensor(6.8928)
2246,tensor(3.8731),tensor(6.8927)
2247,tensor(3.8970),tensor(6.8927)
2248,tensor(3.9053),tensor(6.8927)
2249,tensor(3.8964),tensor(6.8927)
2250,tensor(3.8945),tensor(6.8927)
2251,tensor(3.8896),tensor(6.8927)
2252,tensor(3.8889),tensor(6.8926)
2253,tensor(3.8834),tensor(6.8926)
2254,tensor(3.9008),tensor(6.8926)
2255,tensor(3.8947),tensor(6.8927)
2256,tensor(3.8743),tensor(6.8926)
2257,tensor(3.8954),tensor(6.8925)
2258,tensor(3.8889),tensor(6.8925)
2259,tensor(3.8817),tensor(6.8925)
2260,tensor(3.8892),tensor(6.8925)
2261,tensor(3.8806),tensor(6.8926)
2262,tensor(3.8869),tensor(6.8926)
2263,tensor(3.8936),tensor(6.8926)
2264,tensor(3.8899),tensor(6.8925)
2265,tensor(3.8812),tensor(6.8926)
2266,tensor(3.8920),tensor(6.8926)
2267,tensor(3.8848),tensor(6.8926)
2268,tensor(3.8887),tensor(6.8926)
2269,tensor(3.8776),tensor(6.8926)
2270,tensor(3.8815),tensor(6.8926)
2271,tensor(3.8876),tensor(6.8925)
2272,tensor(3.8872),tensor(6.8925)
2273,tensor(3.8870),tensor(6.8925)
2274,tensor(3.8743),tensor(6.8925)
2275,tensor(3.8780),tensor(6.8925)
2276,tensor(3.8937),tensor(6.8925)
2277,tensor(3.8769),tensor(6.8925)
2278,tensor(3.8848),tensor(6.8925)
2279,tensor(3.8850),tensor(6.8925)
2280,tensor(3.8832),tensor(6.8926)
2281,tensor(3.8790),tensor(6.8925)
2282,tensor(3.8933),tensor(6.8926)
2283,tensor(3.8926),tensor(6.8925)
2284,tensor(3.8823),tensor(6.8925)
2285,tensor(3.8980),tensor(6.8925)
2286,tensor(3.8816),tensor(6.8925)
2287,tensor(3.8880),tensor(6.8924)
2288,tensor(3.8859),tensor(6.8923)
2289,tensor(3.8852),tensor(6.8923)
2290,tensor(3.9078),tensor(6.8923)
2291,tensor(3.8809),tensor(6.8922)
2292,tensor(3.8994),tensor(6.8922)
2293,tensor(3.8744),tensor(6.8922)
2294,tensor(3.8779),tensor(6.8922)
2295,tensor(3.8960),tensor(6.8923)
2296,tensor(3.8913),tensor(6.8923)
2297,tensor(3.8954),tensor(6.8923)
2298,tensor(3.8923),tensor(6.8923)
2299,tensor(3.8981),tensor(6.8924)
2300,tensor(3.8796),tensor(6.8925)
2301,tensor(3.8823),tensor(6.8925)
2302,tensor(3.8862),tensor(6.8925)
2303,tensor(3.8806),tensor(6.8924)
2304,tensor(3.9053),tensor(6.8925)
2305,tensor(3.8801),tensor(6.8926)
2306,tensor(3.8880),tensor(6.8926)
2307,tensor(3.8890),tensor(6.8926)
2308,tensor(3.8762),tensor(6.8926)
2309,tensor(3.8898),tensor(6.8926)
2310,tensor(3.8858),tensor(6.8926)
2311,tensor(3.8752),tensor(6.8926)
2312,tensor(3.8851),tensor(6.8927)
2313,tensor(3.8910),tensor(6.8926)
2314,tensor(3.8824),tensor(6.8926)
2315,tensor(3.8827),tensor(6.8926)
2316,tensor(3.8851),tensor(6.8927)
2317,tensor(3.8888),tensor(6.8927)
2318,tensor(3.8847),tensor(6.8927)
2319,tensor(3.8785),tensor(6.8927)
2320,tensor(3.8716),tensor(6.8927)
2321,tensor(3.8830),tensor(6.8927)
2322,tensor(3.8894),tensor(6.8926)
2323,tensor(3.8968),tensor(6.8927)
2324,tensor(3.8854),tensor(6.8928)
2325,tensor(3.9005),tensor(6.8928)
2326,tensor(3.8940),tensor(6.8930)
2327,tensor(3.8836),tensor(6.8929)
2328,tensor(3.8689),tensor(6.8929)
2329,tensor(3.8793),tensor(6.8928)
2330,tensor(3.8839),tensor(6.8928)
2331,tensor(3.8912),tensor(6.8929)
2332,tensor(3.8935),tensor(6.8929)
2333,tensor(3.8969),tensor(6.8930)
2334,tensor(3.8958),tensor(6.8930)
2335,tensor(3.8935),tensor(6.8930)
2336,tensor(3.8722),tensor(6.8930)
2337,tensor(3.8952),tensor(6.8930)
2338,tensor(3.8912),tensor(6.8930)
2339,tensor(3.8980),tensor(6.8930)
2340,tensor(3.8861),tensor(6.8931)
2341,tensor(3.8989),tensor(6.8931)
2342,tensor(3.9023),tensor(6.8931)
2343,tensor(3.8836),tensor(6.8931)
2344,tensor(3.8969),tensor(6.8930)
2345,tensor(3.8912),tensor(6.8930)
2346,tensor(3.8685),tensor(6.8929)
2347,tensor(3.8847),tensor(6.8929)
2348,tensor(3.8888),tensor(6.8928)
2349,tensor(3.8938),tensor(6.8928)
2350,tensor(3.9035),tensor(6.8928)
2351,tensor(3.8827),tensor(6.8928)
2352,tensor(3.8954),tensor(6.8928)
2353,tensor(3.8821),tensor(6.8928)
2354,tensor(3.8780),tensor(6.8928)
2355,tensor(3.8902),tensor(6.8928)
2356,tensor(3.8842),tensor(6.8928)
2357,tensor(3.8931),tensor(6.8929)
2358,tensor(3.8964),tensor(6.8929)
2359,tensor(3.8936),tensor(6.8929)
2360,tensor(3.8859),tensor(6.8928)
2361,tensor(3.8858),tensor(6.8928)
2362,tensor(3.8928),tensor(6.8928)
2363,tensor(3.8891),tensor(6.8928)
2364,tensor(3.8741),tensor(6.8928)
2365,tensor(3.8824),tensor(6.8928)
2366,tensor(3.8735),tensor(6.8928)
2367,tensor(3.8931),tensor(6.8928)
2368,tensor(3.8936),tensor(6.8928)
2369,tensor(3.8910),tensor(6.8928)
2370,tensor(3.8868),tensor(6.8927)
2371,tensor(3.8814),tensor(6.8927)
2372,tensor(3.9035),tensor(6.8927)
2373,tensor(3.8780),tensor(6.8926)
2374,tensor(3.8906),tensor(6.8925)
2375,tensor(3.8842),tensor(6.8925)
2376,tensor(3.8866),tensor(6.8925)
2377,tensor(3.8920),tensor(6.8925)
2378,tensor(3.8894),tensor(6.8925)
2379,tensor(3.8847),tensor(6.8926)
2380,tensor(3.8718),tensor(6.8926)
2381,tensor(3.8868),tensor(6.8925)
2382,tensor(3.8893),tensor(6.8925)
2383,tensor(3.8827),tensor(6.8924)
2384,tensor(3.8958),tensor(6.8924)
2385,tensor(3.8876),tensor(6.8924)
2386,tensor(3.8964),tensor(6.8924)
2387,tensor(3.9013),tensor(6.8924)
2388,tensor(3.8849),tensor(6.8924)
2389,tensor(3.8910),tensor(6.8925)
2390,tensor(3.8858),tensor(6.8924)
2391,tensor(3.8880),tensor(6.8925)
2392,tensor(3.8884),tensor(6.8925)
2393,tensor(3.8923),tensor(6.8925)
2394,tensor(3.8886),tensor(6.8924)
2395,tensor(3.8779),tensor(6.8924)
2396,tensor(3.8865),tensor(6.8923)
2397,tensor(3.8863),tensor(6.8924)
2398,tensor(3.8786),tensor(6.8924)
2399,tensor(3.8898),tensor(6.8924)
2400,tensor(3.8862),tensor(6.8924)
2401,tensor(3.8962),tensor(6.8924)
2402,tensor(3.8704),tensor(6.8924)
2403,tensor(3.8866),tensor(6.8925)
2404,tensor(3.8804),tensor(6.8924)
2405,tensor(3.8893),tensor(6.8925)
2406,tensor(3.8838),tensor(6.8924)
2407,tensor(3.8823),tensor(6.8925)
2408,tensor(3.8826),tensor(6.8924)
2409,tensor(3.8646),tensor(6.8924)
2410,tensor(3.8889),tensor(6.8924)
2411,tensor(3.8723),tensor(6.8924)
2412,tensor(3.8936),tensor(6.8924)
2413,tensor(3.9126),tensor(6.8924)
2414,tensor(3.8946),tensor(6.8925)
2415,tensor(3.8836),tensor(6.8926)
2416,tensor(3.8844),tensor(6.8926)
2417,tensor(3.8797),tensor(6.8927)
2418,tensor(3.8649),tensor(6.8926)
2419,tensor(3.8833),tensor(6.8926)
2420,tensor(3.8863),tensor(6.8925)
2421,tensor(3.8718),tensor(6.8925)
2422,tensor(3.8951),tensor(6.8926)
2423,tensor(3.8894),tensor(6.8926)
2424,tensor(3.8806),tensor(6.8926)
2425,tensor(3.8930),tensor(6.8926)
2426,tensor(3.8840),tensor(6.8927)
2427,tensor(3.8942),tensor(6.8927)
2428,tensor(3.8776),tensor(6.8927)
2429,tensor(3.8721),tensor(6.8928)
2430,tensor(3.8718),tensor(6.8927)
2431,tensor(3.8817),tensor(6.8928)
2432,tensor(3.8934),tensor(6.8928)
2433,tensor(3.8915),tensor(6.8928)
2434,tensor(3.8884),tensor(6.8929)
2435,tensor(3.8964),tensor(6.8929)
2436,tensor(3.8797),tensor(6.8929)
2437,tensor(3.8867),tensor(6.8929)
2438,tensor(3.8921),tensor(6.8929)
2439,tensor(3.8906),tensor(6.8929)
2440,tensor(3.8899),tensor(6.8929)
2441,tensor(3.8987),tensor(6.8930)
2442,tensor(3.8966),tensor(6.8931)
2443,tensor(3.8798),tensor(6.8930)
2444,tensor(3.8991),tensor(6.8930)
2445,tensor(3.8762),tensor(6.8930)
2446,tensor(3.8818),tensor(6.8930)
2447,tensor(3.8866),tensor(6.8931)
2448,tensor(3.8895),tensor(6.8931)
2449,tensor(3.8939),tensor(6.8932)
2450,tensor(3.9013),tensor(6.8932)
2451,tensor(3.8884),tensor(6.8933)
2452,tensor(3.8808),tensor(6.8933)
2453,tensor(3.8730),tensor(6.8932)
2454,tensor(3.8820),tensor(6.8932)
2455,tensor(3.8851),tensor(6.8931)
2456,tensor(3.8812),tensor(6.8931)
2457,tensor(3.8800),tensor(6.8931)
2458,tensor(3.8764),tensor(6.8931)
2459,tensor(3.8796),tensor(6.8930)
2460,tensor(3.8944),tensor(6.8931)
2461,tensor(3.8777),tensor(6.8931)
2462,tensor(3.8930),tensor(6.8931)
2463,tensor(3.8791),tensor(6.8931)
2464,tensor(3.8797),tensor(6.8931)
2465,tensor(3.8903),tensor(6.8931)
2466,tensor(3.8803),tensor(6.8931)
2467,tensor(3.8851),tensor(6.8931)
2468,tensor(3.8911),tensor(6.8930)
2469,tensor(3.8892),tensor(6.8930)
2470,tensor(3.8934),tensor(6.8929)
2471,tensor(3.8816),tensor(6.8929)
2472,tensor(3.8832),tensor(6.8929)
2473,tensor(3.8890),tensor(6.8929)
2474,tensor(3.8836),tensor(6.8929)
2475,tensor(3.8896),tensor(6.8929)
2476,tensor(3.8879),tensor(6.8929)
2477,tensor(3.8949),tensor(6.8929)
2478,tensor(3.8865),tensor(6.8929)
2479,tensor(3.8809),tensor(6.8929)
2480,tensor(3.8927),tensor(6.8929)
2481,tensor(3.8848),tensor(6.8929)
2482,tensor(3.8759),tensor(6.8928)
2483,tensor(3.8774),tensor(6.8929)
2484,tensor(3.8811),tensor(6.8929)
2485,tensor(3.8912),tensor(6.8928)
2486,tensor(3.8815),tensor(6.8928)
2487,tensor(3.8788),tensor(6.8927)
2488,tensor(3.8714),tensor(6.8927)
2489,tensor(3.8925),tensor(6.8928)
2490,tensor(3.9065),tensor(6.8928)
2491,tensor(3.8817),tensor(6.8928)
2492,tensor(3.8852),tensor(6.8928)
2493,tensor(3.8650),tensor(6.8928)
2494,tensor(3.8871),tensor(6.8929)
2495,tensor(3.8818),tensor(6.8929)
2496,tensor(3.8969),tensor(6.8930)
2497,tensor(3.8917),tensor(6.8930)
2498,tensor(3.8802),tensor(6.8930)
2499,tensor(3.8951),tensor(6.8930)
2500,tensor(3.8875),tensor(6.8931)
2501,tensor(3.8888),tensor(6.8932)
2502,tensor(3.8876),tensor(6.8932)
2503,tensor(3.8872),tensor(6.8932)
2504,tensor(3.8770),tensor(6.8932)
2505,tensor(3.8917),tensor(6.8933)
2506,tensor(3.8793),tensor(6.8933)
2507,tensor(3.8725),tensor(6.8933)
2508,tensor(3.8760),tensor(6.8933)
2509,tensor(3.8789),tensor(6.8932)
2510,tensor(3.9020),tensor(6.8932)
2511,tensor(3.9016),tensor(6.8932)
2512,tensor(3.8976),tensor(6.8932)
2513,tensor(3.8883),tensor(6.8933)
2514,tensor(3.8870),tensor(6.8933)
2515,tensor(3.8778),tensor(6.8933)
2516,tensor(3.8880),tensor(6.8933)
2517,tensor(3.8768),tensor(6.8933)
2518,tensor(3.8896),tensor(6.8932)
2519,tensor(3.8804),tensor(6.8932)
2520,tensor(3.8978),tensor(6.8932)
2521,tensor(3.8981),tensor(6.8933)
2522,tensor(3.8658),tensor(6.8933)
2523,tensor(3.9030),tensor(6.8934)
2524,tensor(3.8678),tensor(6.8933)
2525,tensor(3.8820),tensor(6.8933)
2526,tensor(3.8901),tensor(6.8932)
2527,tensor(3.8907),tensor(6.8932)
2528,tensor(3.8762),tensor(6.8933)
2529,tensor(3.8907),tensor(6.8933)
2530,tensor(3.8909),tensor(6.8934)
2531,tensor(3.8978),tensor(6.8934)
2532,tensor(3.8721),tensor(6.8933)
2533,tensor(3.8710),tensor(6.8933)
2534,tensor(3.8891),tensor(6.8934)
2535,tensor(3.8963),tensor(6.8933)
2536,tensor(3.8764),tensor(6.8933)
2537,tensor(3.8907),tensor(6.8933)
2538,tensor(3.8727),tensor(6.8933)
2539,tensor(3.8846),tensor(6.8932)
2540,tensor(3.8656),tensor(6.8932)
2541,tensor(3.8847),tensor(6.8931)
2542,tensor(3.8822),tensor(6.8931)
2543,tensor(3.8845),tensor(6.8931)
2544,tensor(3.8817),tensor(6.8931)
2545,tensor(3.8818),tensor(6.8931)
2546,tensor(3.8871),tensor(6.8931)
2547,tensor(3.8772),tensor(6.8931)
2548,tensor(3.8797),tensor(6.8931)
2549,tensor(3.8952),tensor(6.8932)
2550,tensor(3.8721),tensor(6.8932)
2551,tensor(3.8915),tensor(6.8932)
2552,tensor(3.8923),tensor(6.8932)
2553,tensor(3.9075),tensor(6.8933)
2554,tensor(3.8900),tensor(6.8934)
2555,tensor(3.8843),tensor(6.8934)
2556,tensor(3.8808),tensor(6.8935)
2557,tensor(3.8810),tensor(6.8934)
2558,tensor(3.8859),tensor(6.8935)
2559,tensor(3.8879),tensor(6.8935)
2560,tensor(3.8926),tensor(6.8935)
2561,tensor(3.8830),tensor(6.8935)
2562,tensor(3.8834),tensor(6.8935)
2563,tensor(3.8776),tensor(6.8935)
2564,tensor(3.8867),tensor(6.8935)
2565,tensor(3.8989),tensor(6.8935)
2566,tensor(3.8857),tensor(6.8935)
2567,tensor(3.8729),tensor(6.8935)
2568,tensor(3.8685),tensor(6.8935)
2569,tensor(3.8803),tensor(6.8935)
2570,tensor(3.8990),tensor(6.8935)
2571,tensor(3.8817),tensor(6.8935)
2572,tensor(3.8991),tensor(6.8935)
2573,tensor(3.8887),tensor(6.8936)
2574,tensor(3.8949),tensor(6.8936)
2575,tensor(3.9005),tensor(6.8936)
2576,tensor(3.8787),tensor(6.8937)
2577,tensor(3.8744),tensor(6.8937)
2578,tensor(3.8786),tensor(6.8937)
2579,tensor(3.8930),tensor(6.8936)
2580,tensor(3.8790),tensor(6.8936)
2581,tensor(3.8831),tensor(6.8937)
2582,tensor(3.8780),tensor(6.8937)
2583,tensor(3.8820),tensor(6.8937)
2584,tensor(3.8961),tensor(6.8937)
2585,tensor(3.8827),tensor(6.8937)
2586,tensor(3.8772),tensor(6.8937)
2587,tensor(3.8764),tensor(6.8937)
